Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES	Potency
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(cc1)C(F)(F)F)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cccc(F)c1F	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1c(F)cccc1F	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cc(F)cc(F)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cc(Cl)cc(Cl)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cccc(Br)c1F	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1ccc(F)c(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cc(F)c(F)c(F)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cc(F)c(F)c(F)c1F	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccccc1)c1ccccc1F	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(Br)cc1)c1ccccc1F	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(Br)cc1)c1ccccc1Br	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(F)cc1)c1ccc(Br)cc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(Cl)cc1)c1ccc(Br)cc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(Br)cc1)c1ccc(Br)cc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(Br)cc1)c1ccc(cc1)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	Cc1ccc(cc1)C(=NNC(N)=S)c1ccc(Br)cc1	0
Cathepsin B	10000.1	Homo sapiens	Brc1cccc(c1)C(=NNC(=S)Nc1ccccc1)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	Brc1cccc(c1)C(=NNC(=S)NCc1ccccc1)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	CCNC(=S)NN=C(c1cccc(Br)c1)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(F)cc1)c1ccccc1F	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(F)c1)c1cccc(F)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(F)cc1)c1ccc(F)cc1	0
Cathepsin B	10000.1	Homo sapiens	N#Cc1nc(CCCN2CCCCC2)cc(n1)C1CCCCCC1	0
Cathepsin B	10000.1	Homo sapiens	FC(F)(F)c1cccc(c1)-n1nc(C#N)c(=O)n(CCCN2CCCCC2)c1=O	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(OC(F)(F)F)c(c1)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(OC(C)C)c(c1)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccccc1	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccccc1C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(cc1)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(Cl)c1	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C(C)=O	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)S(C)(=O)=O	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(C)c1	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(CC)c1	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cccc(c1)-c1cc(CCC)nc(n1)C#N	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C(C)C	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(CC(C)C)c1	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C(C)(C)C	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(OC(F)(F)F)c1	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C1CC1	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C1CCC1	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C1CCCC1	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cc(ccc1Cl)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(F)c(c1)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(Cl)c(c1)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(C)c(c1)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(OC)c(c1)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(OCC)c(c1)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccccc1)c1cccc(O)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(O)c1)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cccc(OCc2ccccc2)c1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)(C)[Si](C)(C)Oc1cccc(c1)C(=NNC(N)=S)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)(C)[Si](C)(C)Oc1ccc(cc1Br)C(=NNC(N)=S)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cc(O)cc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)(C)[Si](C)(C)Oc1cc(Br)cc(c1)C(=NNC(N)=S)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cccc(Br)c1O	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccs1)c1ccccc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1sccc1Br)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cc(Br)cs1)c1cccc(Br)c1	0
Cathepsin B	10000.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cc(cn1)-c1ccc(cc1)C(F)(F)F)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(NC(c1ccc(cc1)-c1ccc(cc1)N1CCNCC1)C(F)(F)F)C(=O)NCC#N	0
Cathepsin B	10000.1	Homo sapiens	FC(F)(F)C(NC1(CCCCC1)C(=O)NCC#N)c1ccc(cc1)-c1ccc(cc1)N1CCNCC1	0
Cathepsin B	10000.1	Homo sapiens	CC[C@H](N)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C#N	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)N\N=C(/c1ccccc1)c1cccc(c1)C(=O)c1ccccc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)N\N=C(/c1ccccc1)c1cc(cc(c1)C(=O)c1ccccc1)C(=O)c1ccccc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)N\N=C(/c1ccccc1)c1cccc(c1)C(O)c1ccccc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)N\N=C(/c1ccc(F)cc1)c1cccc(c1)C(=O)c1ccc(F)cc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)N\N=C(/c1ccc(Br)cc1)c1cccc(c1)C(=O)c1ccc(Br)cc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)N\N=C(/c1ccc(Br)cc1)c1cccc(c1)C(=N\NC(N)=S)\c1ccc(Br)cc1	0
Cathepsin B	10000.1	Homo sapiens	COc1ccc(cc1)C(=O)c1cccc(c1)C(=N\NC(N)=S)\c1ccc(OC)cc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)N\N=C(/c1ccc(O)cc1)c1cccc(c1)C(=O)c1ccc(O)cc1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)Oc1ccc(cc1)C(=O)c1cccc(c1)C(=N\NC(N)=S)\c1ccc(OC(C)C)cc1	0
Cathepsin B	10000.1	Homo sapiens	Cc1cccc(c1)C(=O)c1cccc(c1)C(=N\NC(N)=S)\c1cccc(C)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)N\N=C(/c1cccc(Br)c1)c1cc(O)cc(c1)C(=O)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)N\N=C(/c1cccc(O)c1)c1cc(Br)cc(c1)C(=O)c1cccc(O)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)N\N=C(/c1cc(Br)cc(c1)C(=O)c1ccccc1F)c1ccccc1F	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)N\N=C(/c1cccc(Br)c1)c1cc(Br)cc(c1)C(=O)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CNc1nc(nc(N2CCOCC2)c1N)C#N	0
Cathepsin B	10000.1	Homo sapiens	CC(C)(C)CNc1nc(nc(N2CCOCC2)c1N)C#N	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1ccccc1F	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1ccccc1Cl	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1ccccc1Br	0
Cathepsin B	10000.1	Homo sapiens	Cc1ccccc1C(=NNC(N)=S)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(F)c1)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Cl)c1)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cccc(c1)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	Cc1cccc(c1)C(=NNC(N)=S)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(F)cc1)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(Cl)cc1)c1cccc(Br)c1	0
Cathepsin B	10000.1	Homo sapiens	CN(N=C(c1ccccc1)c1cccc(c1)C(=O)c1ccccc1)C(N)=S	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccccc1)c1cccc(c1)C(O)c1ccccc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1cc(Br)cc(c1)C(=O)c1ccccc1F)c1ccccc1F	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(F)cc1)c1cccc(c1)C(=O)c1ccc(F)cc1	0
Cathepsin B	10000.1	Homo sapiens	COc1ccc(cc1)C(=O)c1cccc(c1)C(=NNC(N)=S)c1ccc(O)cc1	0
Cathepsin B	10000.1	Homo sapiens	COc1ccc(cc1)C(=NNC(N)=S)c1cccc(c1)C(=O)c1ccc(O)cc1	0
Cathepsin B	10000.1	Homo sapiens	COc1ccc(cc1)C(=NNC(N)=S)c1cccc(c1)C(=NNC(N)=S)c1ccc(O)cc1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)Oc1ccc(cc1)C(=O)c1cccc(c1)C(=NNC(N)=S)c1ccc(OC(C)C)cc1	0
Cathepsin B	10000.1	Homo sapiens	NC(=S)NN=C(c1ccc(Br)cc1)c1cccc(c1)C(=NNC(N)=S)c1ccc(Br)cc1	0
Cathepsin B	10000.1	Homo sapiens	COc1ccc(cc1)C(=NNC(N)=S)c1cccc(c1)C(=NNC(N)=S)c1ccc(OC)cc1	0
Cathepsin B	9999.9	Homo sapiens	O=C(N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)C#N)C#N)[C@@H]1CCCCN1	0
Cathepsin B	9999.9	Homo sapiens	CSc1cc(ccc1C#N)-c1ccc(C[C@H](NC(=O)[C@@H]2CCCCN2)C#N)cc1	0
Cathepsin B	9999.9	Homo sapiens	CN1Cc2cc(ccc2C1=O)-c1ccc(C[C@H](NC(=O)[C@@H]2CCCCN2)C#N)cc1	0
Cathepsin B	9999.9	Homo sapiens	O[C@H]1CCN[C@@H](C1)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)C#N)C#N	0
Cathepsin B	9999.9	Homo sapiens	CN1Cc2cc(ccc2C1=O)-c1ccc(C[C@H](NC(=O)[C@@H]2C[C@@H](O)CCN2)C#N)cc1	0
Cathepsin B	9999.9	Homo sapiens	NC1(CCOCC1)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)C#N)C#N	0
Cathepsin B	10000.1	Homo sapiens	Cc1ccc(cc1)S(=O)(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@H](Cc1ccccc1)C=O)N=[N+]=[N-]	0
Cathepsin B	10000.1	Homo sapiens	O=C1C(=O)c2cccnc2-c2ccccc12	0
Cathepsin B	10000.1	Homo sapiens	COC(=O)CCC(=O)Nc1ccc-2c(c1)C(=O)C(=O)c1cc(NC(=O)CCC(=O)OC)ccc-21	0
Cathepsin B	10000.1	Homo sapiens	COC(=O)CCCCCCC(=O)Nc1ccc2-c3ccccc3C(=O)C(=O)c2c1	0
Cathepsin B	10000.1	Homo sapiens	Fc1ccccc1C(=O)Nc1ccc-2c(c1)C(=O)C(=O)c1ccccc-21	0
Cathepsin B	10000.1	Homo sapiens	OC(=O)CNC(=O)c1ccc-2c(c1)C(=O)C(=O)c1ccccc-21	0
Cathepsin B	10000.1	Homo sapiens	Nc1ccc-2c(c1)C(=O)C(=O)c1ccccc-21	0
Cathepsin B	10000.1	Homo sapiens	CC(C)(C)C(=O)Nc1ccc-2c(c1)C(=O)C(=O)c1ccccc-21	0
Cathepsin B	10000.1	Homo sapiens	COC(=O)CCC(=O)Nc1cccc2-c3ccccc3C(=O)C(=O)c12	0
Cathepsin B	10000.0	Homo sapiens	C[C@@]12CCCO[C@H]1[C@]1(COC(N)=N1)c1cc(ccc1O2)-c1cccnc1F	0
Cathepsin B	10000.0	Homo sapiens	O=S(=O)(N[C@@H]1CCN(C1)C#N)c1ccccc1	0
Cathepsin B	10000.1	Homo sapiens	Fc1ccc(cc1)[C@H](N[C@@H](CS(=O)(=O)Cc1c(Cl)cccc1Cl)C(=O)NC1(CC1)C#N)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CC(C)(c1ccc(F)cc1)S(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(CC1)C#N	0
Cathepsin B	10000.1	Homo sapiens	CC(C)C[C@H](NCC(F)(F)F)C(=O)NCC#N	0
Cathepsin B	10000.1	Homo sapiens	CCCC[C@H](N[C@@H](CC(C)C)C(=O)NCC#N)C(F)(F)F	0
Cathepsin B	10000.1	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccccc1)C(F)(F)F)C(=O)NCC#N	0
Cathepsin B	10000.1	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1cc(F)cc(F)c1)C(F)(F)F)C(=O)NCC#N	0
Cathepsin B	10000.1	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(Oc2ccccc2)cc1)C(F)(F)F)C(=O)NCC#N	0
Cathepsin B	10000.1	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)C(=O)c1ccccc1)C(F)(F)F)C(=O)NCC#N	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccccc1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1ccc(cc1)-c1ccccc1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cncc(c1)-c1ccccc1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1csc(n1)-c1ccccc1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)C(N)=O	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)S(C)(=O)=O	0
Cathepsin B	10000.1	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)-c1nnn[nH]1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cccc(c1)N1CCOCC1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccccc1N1CCOCC1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cncnc1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccccn1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cccnc1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccncc1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc2cc[nH]c2c1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc2[nH]ccc2c1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cccc(c1)N1CCNCC1	0
Cathepsin B	10000.1	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)N1CCN(CC1)C(=O)OC(C)(C)C	0
Cathepsin B	10000.1	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)N1CCN(CC(C)(C)N)CC1	0
Cathepsin B	10000.1	Homo sapiens	CN1CCN(CC1)c1ccc(cc1)-c1cccc(CC(=O)NCC#N)c1	0
Cathepsin B	10000.1	Homo sapiens	CN1CCN(CC1)c1ccc(cc1)-c1cccc(c1)C(Cc1ccccc1)C(=O)NCC#N	0
Cathepsin B	10000.1	Homo sapiens	CCCC(C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)N1CCN(C)CC1	0
Cathepsin B	10000.1	Homo sapiens	Clc1cccc(C[C@H](NC(=O)C2CCCCC2)C(=O)NCC#N)c1	0
Cathepsin B	10000.1	Homo sapiens	Clc1cccc(C[C@H](NC(=O)C2=CCCCC2)C(=O)NCC#N)c1	0
Cathepsin B	10000.1	Homo sapiens	Clc1cccc(C[C@H](NC(=O)C2CCCCCC2)C(=O)NCC#N)c1	0
Cathepsin B	10000.1	Homo sapiens	Cc1ccccc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N	0
Cathepsin B	10000.1	Homo sapiens	Cc1cccc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c1C	0
Cathepsin B	10000.0	Homo sapiens	Clc1cccc(C[C@H](NC(=O)c2cccc3ccccc23)C(=O)NCC#N)c1	0
Cathepsin B	10000.1	Homo sapiens	Clc1cccc(C[C@H](NC(=O)c2cccc3CCCCc23)C(=O)NCC#N)c1	0
Cathepsin B	10000.1	Homo sapiens	Clc1cccc(C[C@H](NC(=O)c2ccnc3ccccc23)C(=O)NCC#N)c1	0
Cathepsin B	10000.1	Homo sapiens	Cc1ccc2cc(C)cc(C(=O)N[C@@H](Cc3cccc(Cl)c3)C(=O)NCC#N)c2c1	0
Cathepsin B	10000.1	Homo sapiens	Cc1nn(C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N	0
Cathepsin B	10000.1	Homo sapiens	Cc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1	0
Cathepsin B	10000.1	Homo sapiens	Cc1nc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c(C)o1	0
Cathepsin B	10000.0	Homo sapiens	Cc1nc(C)c(s1)C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N	0
Cathepsin B	11000.0	Homo sapiens	[O-][N+](=O)c1cccc(Nc2nc(nc(n2)N2CCOCC2)C#N)c1	0
Cathepsin B	11000.0	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1	0
Cathepsin B	11069.5	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)S(=O)(=O)c1ccc(C)cc1C)C(=O)C(=O)NC1CC1	0
Cathepsin B	11457.8	Homo sapiens	COc1ccc(cc1)C(=O)c1n[o+]n([O-])c1C(=O)c1ccc(OC)cc1	0
Cathepsin B	11470.0	Homo sapiens	Oc1ccc(\C=C\C(=O)c2cccs2)c(O)c1	0
Cathepsin B	12000.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(o1)-c1ccccc1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin B	12000.1	Homo sapiens	CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin B	12000.0	Homo sapiens	CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCCCC1)C=O	0
Cathepsin B	12000.0	Homo sapiens	CCCC[C@H](NC(=O)OC1C2(C)CCC(C2)C1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin B	12200.0	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]1[C@@H]2OCCN2C1=O)OCc1ccccc1	0
Cathepsin B	12265.1	Homo sapiens	COc1ccc(cc1)S(=O)(=O)n1nc(OC(=O)c2ccc(C)cc2)cc1N	0
Cathepsin B	12589.25	Homo sapiens	COc1ccc(OC)c(c1)S(=O)(=O)N[C@@H]1CCN(C1)C#N	0
Cathepsin B	12690.0	Homo sapiens	CC(=O)c1c(Nc2ccc(Cl)cc2Cl)nc2c(cc(Cl)cc2c1O)[N+]([O-])=O	0
Cathepsin B	12947.1	Homo sapiens	Nc1nc2N=C3CCCCC3C3(CCCCC3)n2n1	0
Cathepsin B	13000.0	Homo sapiens	CN1C(N)=N[C@@]2([C@@H]3OCCC[C@H]3Oc3ccc(cc23)-c2cccnc2F)C1=O	0
Cathepsin B	13000.0	Homo sapiens	Cc1ccc(cc1)C(=NNC(N)=S)c1ccccc1	0
Cathepsin B	13000.1	Homo sapiens	CCCC[C@H](NC(=O)O[C@H]1C[C@@H](C)C[C@@H](C)C1)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin B	13000.1	Homo sapiens	CCCC[C@H](NC(=O)OC1CC2CCC1C2)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin B	13000.1	Homo sapiens	CCCC[C@H](NC(=O)O[C@H]1CCc2ccccc12)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin B	13000.1	Homo sapiens	CCCC[C@H](NC(=O)OC1C[C@H](C)C[C@@H](C)C1)C(=O)C(=O)N[C@H](C)c1ccccc1	0
Cathepsin B	13000.0	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)OC(C)(C)C)NS(=O)(=O)c1ccc(C)cc1)\C=C\S(C)(=O)=O	0
Cathepsin B	13000.0	Homo sapiens	OCCCn1cnc2c(NCc3cccc(c3)-c3ccc4[nH]ccc4c3)nc(nc12)C#N	0
Cathepsin B	13000.0	Homo sapiens	OCCCn1cnc2c(NCc3cccc(c3)-c3ccc4cc[nH]c4c3)nc(nc12)C#N	0
Cathepsin B	13870.0	Homo sapiens	CCOc1cc(O)ccc1C(=O)\C=C\C=C\c1ccccc1OC	0
Cathepsin B	14196.4	Homo sapiens	COc1nc(nc(n1)N1CCCC1)N(CC(N)=O)C#N	0
Cathepsin B	14390.0	Homo sapiens	CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C	0
Cathepsin B	14550.0	Homo sapiens	COc1ccc(\C=C\C(=O)c2ccc(O)cc2)c2ccccc12	0
Cathepsin B	14810.0	Homo sapiens	Oc1ccc(cc1)C(=O)\C=C\c1ccc(O)c2ccccc12	0
Cathepsin B	14900.0	Homo sapiens	CC1(C)CCc2cc(CCC(=O)c3c(O)cc4OC(C)(C)CCc4c3O)ccc2O1	0
Cathepsin B	15000.0	Homo sapiens	N#CN1CCCC1	0
Cathepsin B	15000.1	Homo sapiens	OCCCn1cnc2c(NCc3cccc(c3)-c3ccccc3C(F)(F)F)nc(nc12)C#N	0
Cathepsin B	15000.1	Homo sapiens	COC(=O)c1ccccc1-c1cccc(CNc2nc(nc3n(CCCO)cnc23)C#N)c1	0
Cathepsin B	15000.1	Homo sapiens	CC(C)c1ccccc1-c1cccc(CNc2nc(nc3n(CCCO)cnc23)C#N)c1	0
Cathepsin B	15000.1	Homo sapiens	Cc1cccc(C)c1-c1cccc(CNc2nc(nc3n(CCCO)cnc23)C#N)c1	0
Cathepsin B	15000.1	Homo sapiens	Cc1ccccc1-c1cccc(CNc2nc(nc3n(CCCO)cnc23)C#N)c1	0
Cathepsin B	15000.1	Homo sapiens	OCCCn1cnc2c(NCc3cccc(c3)-c3ccccc3Cl)nc(nc12)C#N	0
Cathepsin B	15000.1	Homo sapiens	COc1ncc(-c2cccc(CNc3nc(nc4n(CCCO)cnc34)C#N)c2)c(OC)n1	0
Cathepsin B	15000.1	Homo sapiens	OCCCn1cnc2c(NCc3cccc(c3)-c3c(F)c(F)c(F)c(F)c3F)nc(nc12)C#N	0
Cathepsin B	15000.1	Homo sapiens	OCCCn1cnc2c(NCc3cccc(c3)-c3ccc(Cl)cc3)nc(nc12)C#N	0
