Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES	Potency
Cathepsin D	130.0	Homo sapiens	COc1cccc(c1)[C@H](C)NC(=O)[C@@H](Cc1ccccc1)NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1	1
Cathepsin D	130.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCc2cccc(Br)c2)cc1OC	1
Cathepsin D	135.0	Homo sapiens	CN1CCCCC([C@@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C1=O	1
Cathepsin D	140.0	Homo sapiens	CCOc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCC(C)C)cc1OCC	1
Cathepsin D	140.0	Homo sapiens	CCCCNC(=O)\C=C\COc1ccc2ccccc2c1C(=O)c1cc(OC)c(OC)c(OC)c1	1
Cathepsin D	140.0	Homo sapiens	CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCCCC1)c1cccc(c1)C1CCOC1	1
Cathepsin D	140.0	Homo sapiens	CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCCCC1)c1cnn(c1)C(C)(C)C	1
Cathepsin D	140.0	Homo sapiens	COc1cc(Br)c(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2cccc(c2)-c2nnn[nH]2)cc1OC	1
Cathepsin D	140.0	Homo sapiens	CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC(C)(C)c1cccnc1)N1CCCCC1	1
Cathepsin D	140.0	Homo sapiens	CCC(CC)NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1	1
Cathepsin D	140.0	Homo sapiens	CCCc1ccc2CN(C3Cc4ccccc4C3)C(N)=Nc2c1	1
Cathepsin D	140.0	Homo sapiens	COc1cc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)CC2CCCCC2)ccc1F	1
Cathepsin D	3520000.0	Homo sapiens	COc1ccc(nc1)C(=O)Nc1cccc(c1)[C@]1(CF)C[C@H](OC(N)=N1)C(F)(F)F	0
Cathepsin D	3610000.0	Homo sapiens	C[C@]1(C[C@H](OC(N)=N1)C(F)(F)F)c1cc(NC(=O)N2CCc3ccccc3C2)ccc1F	0
Cathepsin D	4060000.0	Homo sapiens	Cc1c(nc2ccc(Cl)cn12)C(=O)Nc1ccc(F)c(c1)[C@]1(CF)CS(=O)(=O)C(C)(C)C(N)=N1	0
Cathepsin D	4060000.0	Homo sapiens	NC1=N[C@@](CF)(C[C@H](O1)C(F)(F)F)c1cc(NC(=O)c2ccc(F)cn2)ccc1F	0
Cathepsin D	4184000.0	Homo sapiens	COc1cnc(cn1)C(=O)Nc1cc(F)c(F)c(c1)[C@]1(N=C(N)O[C@@H]2C[C@H]12)C(F)F	0
Cathepsin D	4249400.0	Homo sapiens	NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2ccc(OCC(F)(F)F)cn2)ccc1F	0
Cathepsin D	4866200.0	Homo sapiens	NC1=N[C@@](CF)([C@@H]2C[C@]2(CO)S1)c1cc(ccc1F)C#Cc1ccc(cn1)C#N	0
Cathepsin D	5350000.0	Homo sapiens	COc1cnc(cn1)C(=O)Nc1cc(F)c(F)c(c1)[C@]1(C)C[C@H](OC(N)=N1)C(F)(F)F	0
Cathepsin D	5520000.0	Homo sapiens	COc1ccc(nc1)C(=O)Nc1cnc(F)c(c1)[C@]1(CF)C[C@H](OC(N)=N1)C(F)(F)F	0
Cathepsin D	5917500.0	Homo sapiens	NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(NC(=O)c2cnc(OC(F)F)cn2)ccc1F	0
Cathepsin D	8908400.0	Homo sapiens	NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c1cc(Nc2nccc3cc(cnc23)C#CC2CC2)ccc1F	0
Cathepsin D	140.0	Homo sapiens	CC(C)CNC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)C1Cc2ccccc2C1	1
Cathepsin D	140.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)NC(Cc2ccccc2)C(=O)NC2CCCCC2)cc1OC	1
Cathepsin D	140.0	Homo sapiens	NC1=N[C@@]2(CO1)c1cc(ccc1Oc1cnc(cc21)N1CCC(F)(F)CC1)-c1cccnc1F	1
Cathepsin D	144.0	Homo sapiens	CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(F)F)cc12	1
Cathepsin D	144.0	Homo sapiens	Cc1csc(CNC(=N)NC(=O)Cn2c(ccc2C23CC4CC(CC(C4)C2)C3)-c2ccccc2)n1	1
Cathepsin D	145.0	Homo sapiens	CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC3CCCC3)cc12	1
Cathepsin D	150.0	Homo sapiens	CN1C(=O)[C@@H](CC1(C)C)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C	1
Cathepsin D	150.0	Homo sapiens	CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCOCC1)c1cccc(c1)C1CCOC1	1
Cathepsin D	150.0	Homo sapiens	CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCC[C@@H](C1)[C@@H](NC(C)=O)C(C)C	1
Cathepsin D	150.0	Homo sapiens	CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1	1
Cathepsin D	150.0	Homo sapiens	CC[C@@H](C)[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)NCC(C)C	1
Cathepsin D	150.0	Homo sapiens	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC\C=C\CSC[C@H](N)C(=O)N[C@@H](C)C(=O)N1	1
Cathepsin D	150.0	Homo sapiens	COc1cccc(c1)C(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(cc(c1)C(=O)NCCOC(C)(C)C)N1CCCCC1	1
Cathepsin D	150.0	Homo sapiens	COc1cccc(c1)C(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(cc(c1)C(=O)NCC1CCCCC1)N1CCCCC1	1
Cathepsin D	150.0	Homo sapiens	CCN1c2cc(cc3c(CC)cn(CCS1(=O)=O)c23)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CCCCC1	1
Cathepsin D	156.0	Homo sapiens	CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(OCCCCOc4cc(cc(C)n4)C(=O)N2)c3)c1	1
Cathepsin D	160.0	Homo sapiens	CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCOCC1)c1cccc(c1)-n1cccn1	1
Cathepsin D	160.0	Homo sapiens	COc1ccc(C[C@@H](NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)C(=O)NCc2ccc(OC)c(OC)c2)cc1	1
Cathepsin D	160.0	Homo sapiens	COc1cccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2ccc(F)c(OC)c2)c1	1
Cathepsin D	160.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)OC	1
Cathepsin D	163.0	Homo sapiens	OC(=O)C(F)(F)F.COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(ccc2C)S(=O)(=O)NC2CCCCC2)cc1OC	1
Cathepsin D	170.0	Homo sapiens	C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(c1)N(c1cc(Cl)cc(Cl)c1)S(C)(=O)=O)C(=O)NC1CCCCC1	1
Cathepsin D	170.0	Homo sapiens	CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCCOC1)c1cccc(c1)-n1cccn1	1
Cathepsin D	170.0	Homo sapiens	CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCC[C@@H](C1)C1(CCCC1)NC(C)=O	1
Cathepsin D	170.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2ccc(F)c(F)c2)cc1OC	1
Cathepsin D	170.0	Homo sapiens	COc1cc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCC(C)C)ccc1F	1
Cathepsin D	170.0	Homo sapiens	COc1ccc2CC(Cc2c1)N1Cc2ccc(cc2N=C1N)C(F)(F)F	1
Cathepsin D	170.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCC(C)C)cc1OC	1
Cathepsin D	170.0	Homo sapiens	CCC(CC)NC(=O)[C@@H](Cc1ccccc1)NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1	1
Cathepsin D	170.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2ccc(F)c(c2)-c2nnc(O)o2)cc1OC	1
Cathepsin D	170.0	Homo sapiens	CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC(C)(C)c1ccncc1)N1CCCCC1	1
Cathepsin D	175.0	Homo sapiens	CN1[C@@H](C[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C1=O)C=C	1
Cathepsin D	180.0	Homo sapiens	CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCC(=O)NC1)c1cccc(c1)C(C)(C)C	1
Cathepsin D	180.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)C(=O)NCc1ccccc1	1
Cathepsin D	180.0	Homo sapiens	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSCCCCSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1	1
Cathepsin D	180.0	Homo sapiens	COc1cc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCC(C)C)cc(OC)c1	1
Cathepsin D	180.0	Homo sapiens	COc1ccc2CN(Cc2c1)C(=O)c1ccc2CN(C3Cc4ccccc4C3)C(N)=Nc2c1	1
Cathepsin D	180.0	Homo sapiens	OC(=O)C(F)(F)F.CN(C)S(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)c1	1
Cathepsin D	185.0	Homo sapiens	CN1C(N)=NC2(CC(C)(C)Oc3ccc(cc23)-c2cc(Cl)cc(Cl)c2)C1=O	1
Cathepsin D	190.0	Homo sapiens	COc1cc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)CC2CCOCC2)ccc1F	1
Cathepsin D	190.0	Homo sapiens	COc1ccc(CNC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)cc1	1
Cathepsin D	190.0	Homo sapiens	CC(C)CCNC(=O)[C@H](C)NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)Cc1cccc(OC(F)(F)F)c1)C(C)C	1
Cathepsin D	190.0	Homo sapiens	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC\C=C\CSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1	1
Cathepsin D	190.0	Homo sapiens	CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(C)=O	1
Cathepsin D	190.0	Homo sapiens	CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCCCCCCCCCCNC1=O	1
Cathepsin D	2600.0	Homo sapiens	CC1(c2cccc(Nc3cc(F)cc4cc(Cl)cnc34)c2)COCC(N)=N1	0
Cathepsin D	10000.1	Homo sapiens	CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H]1NCc2ccc(cc2)OCCOCCOCCNC(=O)[C@H](C(C)C)NC1=O	0
Cathepsin D	10000.1	Homo sapiens	CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)ccc4O)cc3)sc2c1	0
Cathepsin D	1800.0	Homo sapiens	CCOc1ccc2sc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4O)cc3)nc2c1	0
Cathepsin D	1600.0	Homo sapiens	N#Cc1cc(NC(=O)c2cc(Cl)cc(Cl)c2O)ccc1Sc1nc2ccccc2s1	0
Cathepsin D	81.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(C)C)C(=O)N[C@H](C(=O)OC)C(C)C	2
Cathepsin D	2116.0	Homo sapiens	COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)NCCC(C)C)c1	0
Cathepsin D	10986.0	Homo sapiens	CCCC(C)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1	0
Cathepsin D	6042.0	Homo sapiens	COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)c2ccccc2)c1	0
Cathepsin D	9.0	Homo sapiens	Cc1cccc(C(=O)NNc2c3ccccc3nc3c(C)c(C)ccc23)c1	2
Cathepsin D	60.0	Homo sapiens	COc1cc(C(=O)c2c(OCC(=O)O)ccc3ccccc23)cc(OC)c1OC	2
Cathepsin D	4800.0	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NC1CCCCC1.O=C(O)C(F)(F)F	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NCc1ccccc1.O=C(O)C(F)(F)F	0
Cathepsin D	100000.1	Homo sapiens	CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)NCCCC(N)=O.O=C(O)C(F)(F)F	0
Cathepsin D	43.0	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCc1ccccc1)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NC1CCCCC1	2
Cathepsin D	90.0	Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O	2
Cathepsin D	130.0	Homo sapiens	CCCCNC(=O)[C@@H](NC(=O)[C@@H]1C(=O)N(CC)C[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C	1
Cathepsin D	46.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)C(=O)Nc1ccn(C)n1	2
Cathepsin D	28.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)Cc1cccc(OC(F)(F)F)c1)C(C)C)C(=O)NCCC(C)C	2
Cathepsin D	1800.0	Homo sapiens	CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)ccc4NS(=O)(=O)c4ccccc4C(=O)O)cc3)sc2c1	0
Cathepsin D	1400.0	Homo sapiens	CC(C)c1cccc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N2)c1	0
Cathepsin D	1.0	Homo sapiens	CC(C)c1ccc2c(c1)[C@@H](NC[C@@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N1)CC(C)(C)O2	2
Cathepsin D	3200.0	Homo sapiens	O=C(Nc1ccc(Sc2nc3ccccc3o2)cc1)c1cc(Cl)cc(Cl)c1O	0
Cathepsin D	60.0	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O	2
Cathepsin D	25.0	Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@H](C(=O)O)C(C)C	2
Cathepsin D	2000.0	Homo sapiens	O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccc(-c2ccccc2)cc1	0
Cathepsin D	14300.0	Homo sapiens	COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1C	0
Cathepsin D	12290.0	Homo sapiens	COc1cc(NC(=O)/C=C/COc2ccc3ccccc3c2C(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC	0
Cathepsin D	1000000.1	Homo sapiens	COc1ccc(NC(=O)COc2ccc3ccccc3c2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1	0
Cathepsin D	300000.1	Homo sapiens	C[C@@H]1C[C@H]1COC(C)(C)[C@@H]1C[C@H]1[C@]12CN(c3ncccn3)C[C@H]1CSC(N)=N2	0
Cathepsin D	40900.0	Homo sapiens	Cl.Cl.NC1=N[C@@]2(c3cccs3)CN(c3ncccn3)C[C@H]2CS1	0
Cathepsin D	29000.0	Homo sapiens	Cl.NC1=N[C@@]2(c3ccns3)CN(c3ncc(F)cn3)C[C@H]2CS1	0
Cathepsin D	169000.0	Homo sapiens	NC1=N[C@@]2(c3cc(NC(=O)c4ncc(F)cc4F)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1	0
Cathepsin D	1000000.1	Homo sapiens	CCOC(=O)COc1ccc2ccccc2c1C(=O)c1cc(OC)c(OC)c(OC)c1	0
Cathepsin D	12500.0	Homo sapiens	CC(C)C(NC(=O)C[C@@H]1O[C@@H]1[C@H](Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(C)C	0
Cathepsin D	7000.1	Homo sapiens	CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4OC)cc3)sc2c1	0
Cathepsin D	3709.0	Homo sapiens	CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccnc4F)cc32)N=C1N	0
Cathepsin D	30000.0	Homo sapiens	CN1C(=O)C(c2ccncc2)(c2cccc(-c3ccccc3)c2)N=C1N	0
Cathepsin D	31900.0	Homo sapiens	O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccc(Cl)cc1	0
Cathepsin D	100000.1	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)Cc1ccccc1)[C@@H](O)CC(=O)NCCc1ccccc1.O=C(O)C(F)(F)F	0
Cathepsin D	10000.1	Homo sapiens	CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H]1NCc2ccc(cc2)OCCOCCNC(=O)[C@H](C(C)C)NC1=O	0
Cathepsin D	8100.0	Homo sapiens	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N1	0
Cathepsin D	2410.0	Homo sapiens	COc1ccc(C2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C	0
Cathepsin D	2400.0	Homo sapiens	NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NOCCN12	0
Cathepsin D	26180.0	Homo sapiens	CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2F)N=C1N	0
Cathepsin D	106000.0	Homo sapiens	C[C@@]1(c2nc(NC(=O)c3ncc(OCC(F)(F)F)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1	0
Cathepsin D	10000.1	Homo sapiens	CCOc1ccc2nc(Sc3ccc(NC(=O)c4ccc(C(F)(F)F)cc4O)cc3)sc2c1	0
Cathepsin D	215.0	Homo sapiens	C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(Nc4cnc(C5CC5)nc4)c3Cl)CC2=O)CCO1	1
Cathepsin D	88464.0	Homo sapiens	CC1(C)Cc2ccc(-c3cncnc3)cc2[C@@]2(COC(N)=N2)C1	0
Cathepsin D	329.0	Homo sapiens	COCCN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N	1
Cathepsin D	6400.0	Homo sapiens	CCCN1C(=O)OC[C@@H]1Cc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O	0
Cathepsin D	10000.1	Homo sapiens	CCOc1ccc2nc(Sc3ccc(NC(=O)c4cccc(Cl)c4O)cc3)sc2c1	0
Cathepsin D	780.0	Homo sapiens	CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4NC(=O)c4cc(Cl)cc(Cl)c4)cc3)sc2c1	1
Cathepsin D	2000.0	Homo sapiens	COc1ccc(CN[C@@H](C(=O)N[C@H](C(=O)NCc2nc3ccccc3[nH]2)C(C)C)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)C(C)Oc2ccccc2)C(C)(C)C)cc1	0
Cathepsin D	8.0	Homo sapiens	CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F	2
Cathepsin D	20000.0	Homo sapiens	Nc1nc2cc(-c3ccccc3)cc(-c3ccc(C(=O)O)cc3)c2c(=O)n1C[C@@H]1CC[C@H](c2ccccc2)O1	0
Cathepsin D	63.0	Homo sapiens	Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)Cc1ccc(F)c(F)c1.O=C(O)C(F)(F)F	2
Cathepsin D	11.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N(C(C)C)C(C)C)ccc2C)cc1OC.O=C(O)C(F)(F)F	2
Cathepsin D	5947.0	Homo sapiens	CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F	0
Cathepsin D	16.0	Homo sapiens	CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(C(F)(F)F)c2)c1.O=C(O)C(F)(F)F	2
Cathepsin D	26.0	Homo sapiens	COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O	2
Cathepsin D	262000.0	Homo sapiens	Nc1ccc(C(=O)CCC2CNCC=C(COC(=O)c3ccc4ccccc4c3)C2)cc1	0
Cathepsin D	7500.0	Homo sapiens	C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cc(F)cc(Cl)c3)ccc1O2	0
Cathepsin D	6000.0	Homo sapiens	Nc1nc2cc(-c3ccc(CCCc4ccccc4)cc3)ccc2c(=O)n1C[C@@H]1CC[C@H](c2ccccc2)O1	0
Cathepsin D	2030.0	Homo sapiens	CCCCCCc1ccc(S(=O)(=O)C2C3CCC(N3)C2NCc2ccc3ccccc3c2)cc1	0
Cathepsin D	57.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)[C@@H](C)CC)C(=O)NCC(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O	2
Cathepsin D	210.0	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1	1
Cathepsin D	5000.1	Homo sapiens	CNC(=O)c1cc(C(=O)N[C@@H](COCc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc2ccccc2)C(C)C)cc(N(C)S(C)(=O)=O)c1	0
Cathepsin D	42000.0	Homo sapiens	C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2	0
Cathepsin D	36.0	Homo sapiens	CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(Cl)c(Cl)c2)c1.O=C(O)C(F)(F)F	2
Cathepsin D	95.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](CC2CC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F	2
Cathepsin D	150.0	Homo sapiens	COc1cccc(C(C)(C)NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)NCC3CCCCC3)cc(N3CCCCC3)c2)c1	1
Cathepsin D	10800.0	Homo sapiens	NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCCN12	0
Cathepsin D	7000.0	Homo sapiens	Clc1ccc2sc(SCCCc3ccc(OC4C5CCC(N5)C4OCc4ccc5ccccc5c4)cc3)nc2c1	0
Cathepsin D	100000.1	Homo sapiens	CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)[C@@H](C)CC	0
Cathepsin D	59.0	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1	2
